freqs,gain
50.04439702583368,6.032245227248807
50.378026339339236,7.223517906270725
50.7116556528448,7.7821261818293115
51.04528496635035,8.311669966009548
51.37891427985591,8.812524648171534
51.71254359336147,9.285065617675372
52.04617290686703,9.729668263881162
52.37980222037258,10.146707976149008
52.71343153387814,10.536560143839008
53.0470608473837,10.899600156311262
53.38069016088926,11.236203402925872
53.71431947439481,11.546745273042939
54.047948787900374,11.831601156022565
54.38157810140593,12.09114644122485
54.71520741491149,12.325756518009893
55.048836728417044,12.5358067757378
55.382466041922605,12.721672603768667
55.71609535542816,12.883729391462596
56.04972466893372,13.022352528179692
56.383353982439274,13.13791740328005
56.716983295944836,13.230799406123772
57.0506126094504,13.301373926070962
57.38424192295595,13.35001635248172
57.71787123646151,13.377102074716145
58.051500549967066,13.383006482134341
58.38512986347263,13.368104964096407
58.71875917697818,13.332772909962443
59.05238849048374,13.277385709092549
59.3860178039893,13.202318750845901
59.71964711749486,13.090650214079872
60.05327643100041,12.973568228256878
60.386905744505974,12.836068052803434
60.72053505801153,12.678700377483166
61.05416437151709,12.501980949535763
61.38779368502264,12.306617908063163
61.721422998528205,12.09305841432964
62.05505231203376,11.862118126904988
62.38868162553932,11.614322070151179
62.722310939044874,11.35031610846973
63.055940252550435,11.070966059373724
63.38956956605599,10.777366795817752
63.72319887956155,10.470762925259049
64.0568281930671,10.152213617254679
64.39045750657267,9.82283617119313
64.72408682007823,9.483790939339437
65.05771613358378,9.136243305883287
65.39134544708934,8.78137317355314
65.7249747605949,8.420230568318434
66.05860407410046,8.054202431322464
66.39223338760601,7.68459918479328
66.72586270111157,7.3125111093722355
67.05949201461713,6.939235548741657
67.39312132812269,6.565956453715794
67.72675064162824,6.193780512263719
68.0603799551338,5.824030367458853
68.39400926863937,5.457462465716021
68.72763858214492,5.094766898109585
69.06126789565047,4.7370278883199335
69.39489720915603,4.384056972680143
69.7285265226616,4.037151338719072
70.06215583616715,3.696472679411664
70.3957851496727,3.3622694898372627
70.72941446317826,3.0342248295238803
71.06304377668383,2.7128648231025787
71.39667309018938,2.397539401654917
71.73030240369494,2.0881912976835295
72.0639317172005,1.7850123674650902
72.39756103070606,1.4874045039001806
72.73119034421161,1.1948302848244998
73.06481965771717,0.9067607092382087
73.39844897122273,0.6234143812140761
73.73207828472829,0.3448096612519052
74.06570759823384,0.0708967147089298
74.3993369117394,-0.19818294152590774
74.73296622524497,-0.4626965133694671
75.06659553875052,-0.7224856494313676
75.40022485225607,-0.9774260800828879
75.73385416576163,-1.2273396504923546
76.0674834792672,-1.472005720513973
76.40111279277275,-1.7113072558775244
76.7347421062783,-1.9450088635633689
77.06837141978386,-2.1728594422564225
77.40200073328943,-2.3942654425206733
77.73563004679498,-2.6090788745477407
78.06925936030053,-2.8168721973196305
78.4028886738061,-3.017261805139985
78.73651798731166,-3.210212463064413
79.07014730081721,-3.394962031867118
79.40377661432277,-3.570845114898239
79.73740592782833,-3.736985880821708
80.07103524133389,-3.8926537682688473
80.40466455483944,-4.0369886828516925
80.738293868345,-4.169353432714875
81.07192318185056,-4.288968344609799
81.40555249535612,-4.394543459208591
81.73918180886167,-4.485533806382881
82.07281112236723,-4.561141528769013
82.4064404358728,-4.62047497246467
82.74006974937835,-4.663809793815372
83.0736990628839,-4.690895939453199
83.40732837638946,-4.701235455201273
83.74095768989503,-4.694208654505487
84.07458700340058,-4.669713366243437
84.40821631690613,-4.6277548846310905
84.74184563041169,-4.56850627775172
85.07547494391726,-4.492530156924417
85.40910425742281,-4.399803579194742
85.74273357092837,-4.290423128265765
86.07636288443393,-4.165147291476088
86.40999219793949,-4.024918349089415
86.74362151144504,-3.87054533580295
87.0772508249506,-3.7027415680715228
87.41088013845616,-3.5226747909707647
87.74450945196172,-3.331824212706929
88.07813876546727,-3.131656656428557
88.41176807897283,-2.9237891868917174
88.7453973924784,-2.70975579230702
89.07902670598395,-2.491553588185736
89.4126560194895,-2.2706576224330908
89.74628533299506,-2.0484745260703536
90.07991464650063,-1.8266420868495483
90.41354396000618,-1.6066900802876847
90.74717327351173,-1.3904469778514645
91.08080258701729,-1.1795707684162267
91.41443190052286,-0.975800983926017
91.74806121402841,-0.7805242280911714
92.08169052753396,-0.5949940525587344
92.41531984103952,-0.42090297872364757
92.74894915454509,-0.2601422001004703
93.08257846805064,-0.11420805824948159
93.4162077815562,0.015530730911132221
93.74983709506176,0.12824285343550282
94.08346640856732,0.2231022074927559
94.41709572207287,0.2992036333895438
94.75072503557843,0.35561137470996135
95.084354349084,0.39197678426793797
95.41798366258955,0.4080659056826135
95.7516129760951,0.4039582968000236
96.08524228960066,0.3798566220294446
96.41887160310623,0.3357408821912963
96.75250091661178,0.272104308384799
97.08613023011733,0.18965895206089217
97.41975954362289,0.08911943773345123
97.75338885712846,-0.02845140876958113
98.08701817063401,-0.16216786218495705
98.42064748413956,-0.3109100473089874
98.75427679764512,-0.4739141299568047
99.08790611115069,-0.6502219194714728
99.42153542465624,-0.8394132535756442
99.7551647381618,-1.0403487131217461
100.08879405166736,-1.2521732916682868
100.42242336517292,-1.4743126842155008
100.75605267867847,-1.705536770008538
101.08968199218403,-1.9447959657949985
101.4233113056896,-2.191160663559506
101.75694061919515,-2.442758263011266
102.0905699327007,-2.697857097522843
102.42419924620626,-2.954851075689431
102.75782855971183,-3.21246534582655
103.09145787321738,-3.469337286751488
103.42508718672293,-3.7238292011463185
103.75871650022849,-3.9742179552596375
104.09234581373406,-4.218568341453247
104.42597512723961,-4.455281034518812
104.75960444074516,-4.683247056270857
105.09323375425072,-4.901210995867942
105.42686306775629,-5.107055358180518
105.76049238126184,-5.299692436733382
106.0941216947674,-5.478620896088637
106.42775100827295,-5.643044399407165
106.76138032177852,-5.792073706230688
107.09500963528407,-5.925410933691837
107.42863894878963,-6.042993446629996
107.7622682622952,-6.144797523900647
108.09589757580075,-6.230286682873201
108.4295268893063,-6.2994266242271975
108.76315620281186,-6.35241365707938
109.09678551631742,-6.389814324010554
109.43041482982298,-6.412311987254811
109.76404414332853,-6.420557990893716
110.09767345683409,-6.415337782894914
110.43130277033966,-6.397411496658392
110.76493208384521,-6.367630641331559
111.09856139735076,-6.326859717316697
111.43219071085632,-6.275925730215925
111.76582002436189,-6.21517873563047
112.09944933786744,-6.145347554989958
112.433078651373,-6.066877350753408
112.76670796487855,-5.980526021463988
113.10033727838412,-5.886961534083267
113.43396659188967,-5.786808741498902
113.76759590539523,-5.6804885651523005
114.1012252189008,-5.568277097840884
114.43485453240635,-5.450314512075165
114.7684838459119,-5.327300287219525
115.10211315941746,-5.199800639804511
115.43574247292302,-5.068235165320908
115.76937178642858,-4.933109679485096
116.10300109993413,-4.79520365600482
116.43663041343969,-4.655584659619811
116.77025972694526,-4.515123975810707
117.10388904045081,-4.374449112693386
117.43751835395636,-4.234607992677653
117.77114766746192,-4.09619410268679
118.10477698096749,-3.9598934190252915
118.43840629447304,-3.8259835093473678
118.7720356079786,-3.6948406776933136
119.10566492148415,-3.5668167769496084
119.43929423498972,-3.4421648879242936
119.77292354849527,-3.3213572323818576
120.10655286200083,-3.203254261335611
120.44018217550638,-3.0882603324844724
120.77381148901195,-2.9764240373453634
121.1074408025175,-2.868233747344581
121.44107011602306,-2.7633335095341014
121.77469942952862,-2.6615888534814856
122.10832874303418,-2.5627384637974395
122.44195805653973,-2.4668883868440203
122.77558737004529,-2.374090907697032
123.10921668355086,-2.2855447130915754
123.44284599705641,-2.2021290305752212
123.77647531056196,-2.1243712825906784
124.11010462406752,-2.0527094266661132
124.44373393757309,-1.9887933260020707
124.77736325107864,-1.9339231910254628
125.1109925645842,-1.8889813754771276
125.44462187808975,-1.8550766878257745
125.77825119159532,-1.833284832433931
126.11188050510087,-1.8246323571685008
126.44550981860642,-1.8300596770218278
126.77913913211198,-1.850510107704746
127.11276844561755,-1.8870669287702426
127.4463977591231,-1.9402811155638846
127.78002707262866,-2.010866719778525
128.1136563861342,-2.1010721290999275
128.44728569963976,-2.206969291885081
128.78091501314535,-2.330835515156676
129.1145443266509,-2.4724459915488946
129.44817364015645,-2.6314385445378767
129.781802953662,-2.8070467113487076
130.11543226716756,-2.998281975669171
130.44906158067312,-3.203964785905664
130.78269089417867,-3.4226898886966235
131.11632020768423,-3.652884021058083
131.4499495211898,-3.8929420506039274
131.78357883469536,-4.140590872102595
132.11720814820092,-4.393776413415758
132.45083746170647,-4.650164742129199
132.78446677521202,-4.907178470598629
133.11809608871758,-5.162605721443055
133.45172540222313,-5.414729233931389
133.7853547157287,-5.661068431618496
134.11898402923427,-5.899028461229404
134.45261334273982,-6.126022398632856
134.78624265624538,-6.340128661984687
135.11987196975093,-6.539159861437772
135.4535012832565,-6.719667470051458
135.78713059676204,-6.879296310013267
136.1207599102676,-7.0154506857666545
136.45438922377318,-7.126598652680702
136.78801853727873,-7.211624910427905
137.12164785078429,-7.26896828926411
137.45527716428984,-7.297416055293743
137.7889064777954,-7.2955916541104155
138.12253579130095,-7.262772480416485
138.4561651048065,-7.198319181804237
138.78979441831206,-7.101616924177856
139.12342373181764,-6.9740135119084155
139.4570530453232,-6.81561587891415
139.79068235882875,-6.6274421755942114
140.1243116723343,-6.410308800671349
140.45794098583985,-6.165911131170492
140.7915702993454,-5.8967456195087635
141.12519961285096,-5.604835231003564
141.45882892635652,-5.2923241929285485
141.7924582398621,-4.961919523147465
142.12608755336765,-4.615683692039849
142.4597168668732,-4.2563165975971815
142.79334618037876,-3.886838096048038
143.12697549388432,-3.5106406650350968
143.46060480738987,-3.131124553423421
143.79423412089542,-2.751705985134865
144.127863434401,-2.3760513865530255
144.46149274790656,-2.0075369371076177
144.79512206141212,-1.649622930202981
145.12875137491767,-1.305218185479566
145.46238068842322,-0.9771311211456383
145.79601000192878,-0.6680482533270835
146.12963931543433,-0.38033949364489733
146.4632686289399,-0.1161186415003465
146.79689794244547,0.1227254012808566
147.13052725595102,0.3367985530576152
147.46415656945658,0.5208565185042959
147.79778588296213,0.6758802264365787
148.13141519646769,0.8014979233236059
148.46504450997324,0.8975050356165641
148.7986738234788,0.964162641136183
149.13230313698435,1.0021648059556467
149.46593245048993,1.012282327649958
149.79956176399548,0.9955699043615451
150.13319107750104,0.9533526926063427
150.4668203910066,0.8871640364602306
150.80044970451215,0.7984952461140621
151.1340790180177,0.6888395737222164
151.46770833152326,0.56031824005325
151.80133764502884,0.41501897710284696
152.1349669585344,0.25504703752874897
152.46859627203995,0.08285311657108275
152.8022255855455,-0.0991761337720773
153.13585489905105,-0.2889117812004361
153.4694842125566,-0.48407919948074973
153.80311352606216,-0.6821816348997138
154.13674283956772,-0.8809686138065155
154.4703721530733,-1.079148194385838
154.80400146657885,-1.2748761636574046
155.1376307800844,-1.4671818154512741
155.47126009358996,-1.6539983990167175
155.80488940709552,-1.833707662266462
156.13851872060107,-2.005463458867427
156.47214803410662,-2.167869248269583
156.8057773476122,-2.32089458416771
157.13940666111776,-2.4622238147997764
157.47303597462331,-2.592305571560704
157.80666528812887,-2.7107289578802396
158.14029460163442,-2.817159603298421
158.47392391513998,-2.911566870463273
158.80755322864553,-2.993878276946689
159.14118254215109,-3.0640187249890354
159.47481185565667,-3.1222043826317387
159.80844116916222,-3.16814579361606
160.14207048266778,-3.2023603455639953
160.47569979617333,-3.2255929508988817
160.80932910967888,-3.238695357899852
161.14295842318444,-3.242818408268749
161.47658773669,-3.2391640190984092
161.81021705019555,-3.2286800106022087
162.14384636370113,-3.212407333571302
162.47747567720668,-3.1913276950460094
162.81110499071224,-3.1664091953858082
163.1447343042178,-3.138615172365542
163.47836361772335,-3.108799324552143
163.8119929312289,-3.077533844851744
164.14562224473445,-3.045947470329636
164.47925155824004,-3.0146574619764155
164.8128808717456,-2.983752509485822
165.14651018525115,-2.953916515337847
165.4801394987567,-2.925874733264806
165.81376881226225,-2.899678838762943
166.1473981257678,-2.8755183820237704
166.48102743927336,-2.854113241794234
166.81465675277892,-2.8352189782398356
167.1482860662845,-2.8191097926115427
167.48191537979005,-2.8053378743149113
167.8155446932956,-2.7942038391684263
168.14917400680116,-2.7862708928196644
168.48280332030672,-2.7809738506102475
168.81643263381227,-2.778466917390749
169.15006194731782,-2.7790347813524297
169.48369126082338,-2.78307915286721
169.81732057432896,-2.7904139770135146
170.1509498878345,-2.800811711766278
170.48457920134007,-2.8143281643197504
170.81820851484562,-2.83106731935575
171.15183782835118,-2.8511601808712377
171.48546714185673,-2.8743745098103606
171.81909645536228,-2.9005478821606214
172.15272576886787,-2.9294133759201983
172.48635508237342,-2.9610170727621474
172.81998439587898,-2.9952628924037805
173.15361370938453,-3.031767759003393
173.48724302289008,-3.070327869113797
173.82087233639564,-3.110850090313246
174.1545016499012,-3.1531098461113953
174.48813096340675,-3.196955467307327
174.82176027691233,-3.241709683419921
175.15538959041788,-3.2863118416163415
175.48901890392344,-3.3303882301505894
175.822648217429,-3.3724744522171792
176.15627753093455,-3.4131584408838473
176.4899068444401,-3.450950111211993
176.82353615794565,-3.484836532441962
177.1571654714512,-3.513839798256836
177.4907947849568,-3.5373224124870655
177.82442409846234,-3.5538807243901163
178.1580534119679,-3.5624297590558025
178.49168272547345,-3.5620943471101363
178.825312038979,-3.551440155124545
179.15894135248456,-3.5297768710435813
179.49257066599012,-3.4966978506733866
179.8261999794957,-3.4519037770423115
180.15982929300125,-3.3945112311066232
180.4934586065068,-3.3247187152079323
180.82708792001236,-3.2427640605871946
181.16071723351791,-3.1492984884060364
181.49434654702347,-3.044983816328302
181.82797586052902,-2.929955534943403
182.16160517403458,-2.8047154089355986
182.49523448754016,-2.669933861199416
182.8288638010457,-2.5265447202056457
183.16249311455127,-2.3753133727885847
183.49612242805682,-2.2169886012318814
183.82975174156238,-2.05275555820345
184.16338105506793,-1.8834993856923687
184.49701036857348,-1.7101645324274872
184.83063968207904,-1.534306873464655
185.16426899558462,-1.357158528748876
185.49789830909017,-1.179332681469865
185.83152762259573,-1.0023396744580146
186.16515693610128,-0.8272994580426891
186.49878624960684,-0.6560483023258958
186.8324155631124,-0.48971150112910977
187.16604487661795,-0.3291575513681564
187.49967419012353,-0.1767412579350777
187.83330350362908,-0.0339512825880668
188.16693281713464,0.09823411143459485
188.5005621306402,0.2190654727684852
188.83419144414574,0.32707794686332853
189.1678207576513,0.421185231857642
189.50145007115685,0.5003640640876346
189.8350793846624,0.5638523697441823
190.168708698168,0.6111177081504402
190.50233801167354,0.6416524008029271
190.8359673251791,0.6550523979010839
191.16959663868465,0.6511034028084914
191.5032259521902,0.6297007266143752
191.83685526569576,0.5912907152444515
192.17048457920131,0.5364732618206527
192.5041138927069,0.465993579326707
192.83774320621245,0.38080087002306434
193.171372519718,0.2822174492097862
193.50500183322356,0.1715928574593812
193.8386311467291,0.050576143674939136
194.17226046023467,-0.07895994202683282
194.50588977374022,-0.21496128871972042
194.83951908724578,-0.35564371563542124
195.17314840075136,-0.4994035058017568
195.5067777142569,-0.6441904618600777
195.84040702776247,-0.7880216344362166
196.17403634126802,-0.929379416157494
196.50766565477358,-1.0661856000588026
196.84129496827913,-1.1972588623254765
197.17492428178468,-1.321159708666813
197.50855359529024,-1.4368780749668213
197.84218290879582,-1.544257647655826
198.17581222230137,-1.642368524093101
198.50944153580693,-1.7304837903823778
198.84307084931248,-1.8080668695845377
199.17670016281804,-1.8754298033255001
199.5103294763236,-1.9318399565291149
199.84395878982914,-1.9768525474398548
