freqs,gain
54.931535851410196,-33.73885132213152
55.297746090419594,-33.705585394399236
55.663956329429,-33.67237293478748
56.0301665684384,-33.63921394329626
56.3963768074478,-33.60610841992556
56.7625870464572,-33.573056364675395
57.128797285466604,-33.540057777545755
57.49500752447601,-33.50711265853664
57.861217763485406,-33.47422100764806
58.227428002494804,-33.44138282488001
58.59363824150421,-33.40859811023248
58.959848480513614,-33.37586686370548
59.32605871952301,-33.34318908529901
59.69226895853241,-33.31056477501307
60.058479197541814,-33.27799393284766
60.42468943655122,-33.24547655880277
60.79089967556062,-33.21301265287841
61.157109914570015,-33.180602215074586
61.52332015357942,-33.14824524539128
61.889530392588824,-33.11594174382851
62.25574063159822,-33.08369171038626
62.62195087060762,-33.05149514506455
62.988161109617025,-33.01935204786336
63.35437134862643,-32.9872624187827
63.72058158763583,-32.95522625782257
64.08679182664523,-32.92324356498296
64.45300206565463,-32.89131434026389
64.81921230466403,-32.85943858366534
65.18542254367344,-32.82761629518732
65.55163278268283,-32.79584747482983
65.91784302169224,-32.76413212259287
66.28405326070164,-32.73247023847643
66.65026349971103,-32.700861822480526
67.01647373872044,-32.66930687460515
67.38268397772984,-32.6378053948503
67.74889421673925,-32.60635738321598
68.11510445574865,-32.57496283970218
68.48131469475804,-32.54362176430892
68.84752493376745,-32.51233415703618
69.21373517277685,-32.481100017883975
69.57994541178624,-32.44991934685229
69.94615565079565,-32.41879214394114
70.31236588980505,-32.387718409150516
70.67857612881446,-32.35669814248042
71.04478636782386,-32.325731343930855
71.41099660683325,-32.29481801350181
71.77720684584266,-32.2639581511933
72.14341708485206,-32.23315175700532
72.50962732386145,-32.20239883093786
72.87583756287086,-32.171699372990936
73.24204780188026,-32.14105338316454
73.60825804088967,-32.11046086145867
73.97446827989907,-32.079921807873326
74.34067851890846,-32.04943622240851
74.70688875791787,-32.01900410506423
75.07309899692727,-31.988625455840467
75.43930923593666,-31.958300274737237
75.80551947494607,-31.928028561754537
76.17172971395547,-31.897810316892365
76.53793995296488,-31.86764554015072
76.90415019197428,-31.837534231529602
77.27036043098367,-31.807476391029013
77.63657066999308,-31.777472018648954
78.00278090900248,-31.74752111438942
78.36899114801187,-31.71762367825042
78.73520138702128,-31.687779710231943
79.10141162603068,-31.657989210333994
79.46762186504009,-31.628252178556576
79.83383210404949,-31.598568614899683
80.20004234305888,-31.56893851936332
80.56625258206829,-31.539361891947486
80.93246282107769,-31.50983873265218
81.29867306008708,-31.480369041477402
81.66488329909649,-31.450952818423154
82.03109353810589,-31.421590063489433
82.3973037771153,-31.392280776676238
82.7635140161247,-31.363024957983573
83.1297242551341,-31.333822607411435
83.4959344941435,-31.304673724959827
83.8621447331529,-31.275578310628745
84.2283549721623,-31.246536364418194
